Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
473521,239771,233750,0,0,0.96,0.04,Data for development,mongolia,2015,Mongolia
412824,147062,110891,154871,0,0.62,0.38,Gender equality and rights,mongolia,2015,Mongolia
1067235,477739,445656,143840,0,0.49,0.51,Integrated sexual and reproductive health,mongolia,2015,Mongolia
1566,633,932,0,0,0.57,0.43,Organizational effectiveness and efficiency,mongolia,2015,Mongolia
190576,157488,16024,17064,0,0.78,0.22,Adolescents,morocco,2015,Morocco
241927,207708,19219,0,15000,1.0,0.0,Data for development,morocco,2015,Morocco
378289,180399,142534,55355,0,1.0,0.0,Gender equality and rights,morocco,2015,Morocco
541925,533985,7941,0,0,0.98,0.02,Integrated sexual and reproductive health,morocco,2015,Morocco
1497128,501195,126750,719960,149223,0.45,0.55,Adolescents,mozambique,2015,Mozambique
950395,440542,457343,52509,0,0.69,0.31,Data for development,mozambique,2015,Mozambique
787362,220384,331079,235898,0,0.61,0.39,Gender equality and rights,mozambique,2015,Mozambique
4736783,2267015,1350851,1118916,0,0.6,0.4,Integrated sexual and reproductive health,mozambique,2015,Mozambique
102,754,0,0,0,7.37,-6.37,Organizational effectiveness and efficiency,mozambique,2015,Mozambique
506324,267334,26117,212872,0,0.83,0.17,Adolescents,myanmar,2015,Myanmar
4641481,4399485,227707,14289,0,0.08,0.92,Data for development,myanmar,2015,Myanmar
1721349,1156877,22651,541821,0,0.49,0.51,Gender equality and rights,myanmar,2015,Myanmar
3952014,2449003,228734,1142156,132121,0.87,0.13,Integrated sexual and reproductive health,myanmar,2015,Myanmar
34607,34607,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,myanmar,2015,Myanmar
231106,161215,42117,27774,0,0.28,0.72,Adolescents,namibia,2015,Namibia
106905,28238,78667,0,0,1.0,0.0,Data for development,namibia,2015,Namibia
238361,175545,43260,19556,0,1.0,0.0,Gender equality and rights,namibia,2015,Namibia
881170,647284,230267,3619,0,0.62,0.38,Integrated sexual and reproductive health,namibia,2015,Namibia
12969,6172,6797,0,0,1.0,0.0,Organizational effectiveness and efficiency,namibia,2015,Namibia
122623,16,79252,43355,0,0.6,0.4,Adolescents,nepal,2015,Nepal
1162802,572099,383714,206989,0,1.0,0.0,Data for development,nepal,2015,Nepal
1659983,677602,297047,685335,0,0.67,0.33,Gender equality and rights,nepal,2015,Nepal
5282815,3574272,691760,1016783,0,0.37,0.63,Integrated sexual and reproductive health,nepal,2015,Nepal
74418,74418,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,nepal,2015,Nepal
462431,400872,61559,0,0,1.0,0.0,Adolescents,nicaragua,2015,Nicaragua
194164,193091,1027,47,0,1.0,0.0,Data for development,nicaragua,2015,Nicaragua
956792,842691,46739,67361,0,0.19,0.81,Gender equality and rights,nicaragua,2015,Nicaragua
966131,390543,505296,70293,0,0.45,0.55,Integrated sexual and reproductive health,nicaragua,2015,Nicaragua
2662871,937817,129321,1595733,0,0.16,0.84,Adolescents,niger,2015,Niger
625349,514286,111063,0,0,0.95,0.05,Data for development,niger,2015,Niger
1640378,554630,52175,1033573,0,0.24,0.76,Gender equality and rights,niger,2015,Niger
7076597,3446765,2450524,1179308,0,0.31,0.69,Integrated sexual and reproductive health,niger,2015,Niger
4614,2562,2053,0,0,0.27,0.73,Organizational effectiveness and efficiency,niger,2015,Niger
321022,37269,168600,115153,0,0.13,0.87,Adolescents,nigeria,2015,Nigeria
2927193,2225383,594431,107380,0,0.81,0.19,Data for development,nigeria,2015,Nigeria
552237,131762,107419,313057,0,0.0,1.0,Gender equality and rights,nigeria,2015,Nigeria
15832798,11559084,1631519,2642194,0,0.32,0.68,Integrated sexual and reproductive health,nigeria,2015,Nigeria
-374,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,nigeria,2015,Nigeria
42679,38344,0,4335,0,1.0,0.0,Adolescents,north-macedonia,2015,North Macedonia
6958,6958,0,0,0,1.0,0.0,Data for development,north-macedonia,2015,North Macedonia
403811,266019,0,137792,0,0.9,0.1,Integrated sexual and reproductive health,north-macedonia,2015,North Macedonia
933,933,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,north-macedonia,2015,North Macedonia
50000,50000,0,0,0,1.0,0.0,Adolescents,oman,2015,Oman
844177,844177,0,0,0,0.0,1.0,Data for development,oman,2015,Oman
49999,0,0,0,49999,1.0,0.0,Integrated sexual and reproductive health,oman,2015,Oman
248544,79109,0,119436,50000,1.0,0.0,Adolescents,pakistan,2015,Pakistan
579250,293807,254426,31017,0,1.0,0.0,Data for development,pakistan,2015,Pakistan
1271151,774873,0,496279,0,0.35,0.65,Gender equality and rights,pakistan,2015,Pakistan
7426611,3629401,1603619,2063590,130000,0.73,0.27,Integrated sexual and reproductive health,pakistan,2015,Pakistan
125983,84056,41927,0,0,0.72,0.28,Adolescents,panama,2015,Panama
128137,84726,33584,9827,0,0.92,0.08,Data for development,panama,2015,Panama
169797,55274,69654,44869,0,0.24,0.76,Gender equality and rights,panama,2015,Panama
295868,219296,38204,38368,0,0.66,0.34,Integrated sexual and reproductive health,panama,2015,Panama
90378,90378,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,panama,2015,Panama
272726,92881,133961,45885,0,0.86,0.14,Adolescents,papua-new-guinea,2015,Papua New Guinea
288866,232823,56043,0,0,1.0,0.0,Data for development,papua-new-guinea,2015,Papua New Guinea
290323,198383,0,91940,0,1.0,0.0,Gender equality and rights,papua-new-guinea,2015,Papua New Guinea
1404048,1185782,218266,0,0,0.77,0.23,Integrated sexual and reproductive health,papua-new-guinea,2015,Papua New Guinea
4028,4028,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,papua-new-guinea,2015,Papua New Guinea
217412,142789,0,74623,0,1.0,0.0,Adolescents,paraguay,2015,Paraguay
170064,170064,0,0,0,1.0,0.0,Data for development,paraguay,2015,Paraguay
159649,111958,0,47691,0,1.0,0.0,Gender equality and rights,paraguay,2015,Paraguay
244192,234201,9991,0,0,1.0,0.0,Integrated sexual and reproductive health,paraguay,2015,Paraguay
329563,298524,0,31038,0,1.0,0.0,Adolescents,peru,2015,Peru
332973,296510,36463,0,0,1.0,0.0,Data for development,peru,2015,Peru
324283,324283,0,0,0,0.76,0.24,Gender equality and rights,peru,2015,Peru
610135,587429,0,22705,0,0.75,0.25,Integrated sexual and reproductive health,peru,2015,Peru
-122,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,peru,2015,Peru
373145,0,29593,344551,0,0.63,0.37,Adolescents,philippines,2015,Philippines
622349,312260,121643,188446,0,0.63,0.37,Data for development,philippines,2015,Philippines
1247409,431113,247834,568462,0,0.51,0.49,Gender equality and rights,philippines,2015,Philippines
4428437,2388133,275469,1764835,0,0.58,0.42,Integrated sexual and reproductive health,philippines,2015,Philippines
1119,1132,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,philippines,2015,Philippines
673435,304221,24524,344689,0,0.46,0.54,Adolescents,rwanda,2015,Rwanda
1187497,426775,675306,85417,0,0.5,0.5,Data for development,rwanda,2015,Rwanda
2338251,1207623,713868,416760,0,0.61,0.39,Integrated sexual and reproductive health,rwanda,2015,Rwanda
429,0,429,0,0,1.0,0.0,Organizational effectiveness and efficiency,rwanda,2015,Rwanda
91289,53214,38075,0,0,0.99,0.01,Adolescents,sao-tome-principe,2015,Sao Tome and Principe
95838,54315,41523,0,0,1.0,0.0,Data for development,sao-tome-principe,2015,Sao Tome and Principe
77667,32901,44767,0,0,0.99,0.01,Gender equality and rights,sao-tome-principe,2015,Sao Tome and Principe
928617,470662,457955,0,0,0.31,0.69,Integrated sexual and reproductive health,sao-tome-principe,2015,Sao Tome and Principe
677187,193310,244240,239636,0,0.58,0.42,Adolescents,senegal,2015,Senegal
555995,233239,226684,38255,57818,1.02,-0.02,Data for development,senegal,2015,Senegal
601213,381003,97322,122888,0,0.2,0.8,Gender equality and rights,senegal,2015,Senegal
3789158,1814762,742459,1231937,0,0.2,0.8,Integrated sexual and reproductive health,senegal,2015,Senegal
276277,283420,0,126,0,1.01,-0.01,Organizational effectiveness and efficiency,senegal,2015,Senegal
25986,10941,0,15044,0,1.0,0.0,Adolescents,serbia,2015,Serbia
25720,18705,0,7015,0,1.0,0.0,Data for development,serbia,2015,Serbia
41756,33754,0,8002,0,1.0,0.0,Gender equality and rights,serbia,2015,Serbia
344514,277701,0,66813,0,0.75,0.25,Integrated sexual and reproductive health,serbia,2015,Serbia
1853357,387944,492660,972753,0,0.17,0.83,Adolescents,sierra-leone,2015,Sierra Leone
2881924,2558449,323475,0,0,0.12,0.88,Data for development,sierra-leone,2015,Sierra Leone
579691,112905,222646,244141,0,0.21,0.79,Gender equality and rights,sierra-leone,2015,Sierra Leone
14079542,10236162,2186199,1657181,0,0.1,0.9,Integrated sexual and reproductive health,sierra-leone,2015,Sierra Leone
149863,113318,0,36544,0,0.76,0.24,Organizational effectiveness and efficiency,sierra-leone,2015,Sierra Leone
289994,48266,229844,11884,0,0.57,0.43,Adolescents,somalia,2015,Somalia
2187736,1951521,233822,2393,0,0.49,0.51,Data for development,somalia,2015,Somalia
3712830,1427954,895973,1388903,0,0.26,0.74,Gender equality and rights,somalia,2015,Somalia
14944116,5082347,6078798,3782971,0,0.16,0.84,Integrated sexual and reproductive health,somalia,2015,Somalia
437430,190380,247050,0,0,0.32,0.68,Organizational effectiveness and efficiency,somalia,2015,Somalia
288438,173820,0,114618,0,0.2,0.8,Adolescents,south-africa,2015,South Africa
251454,251454,0,0,0,1.0,0.0,Data for development,south-africa,2015,South Africa
605346,293619,0,311726,0,0.27,0.73,Gender equality and rights,south-africa,2015,South Africa
1426194,1336845,0,89349,0,0.86,0.14,Integrated sexual and reproductive health,south-africa,2015,South Africa
274130,84902,8031,181197,0,1.0,0.0,Adolescents,south-sudan,2015,South Sudan
657533,549983,98185,9365,0,0.97,0.03,Data for development,south-sudan,2015,South Sudan
1178967,317328,0,861640,0,0.33,0.67,Gender equality and rights,south-sudan,2015,South Sudan
16480819,10022878,825714,5632226,0,0.14,0.86,Integrated sexual and reproductive health,south-sudan,2015,South Sudan
54141,54141,0,0,0,1.01,-0.01,Organizational effectiveness and efficiency,south-sudan,2015,South Sudan
381927,345954,35973,0,0,1.0,0.0,Adolescents,sri-lanka,2015,Sri Lanka
205844,177324,28519,0,0,1.0,0.0,Data for development,sri-lanka,2015,Sri Lanka
273365,128241,40795,104329,0,1.0,0.0,Gender equality and rights,sri-lanka,2015,Sri Lanka
397314,312748,79358,5208,0,1.0,0.0,Integrated sexual and reproductive health,sri-lanka,2015,Sri Lanka
5726,5726,0,0,0,1.0,0.0,Adolescents,sudan,2015,Sudan
830469,474684,279480,76306,0,1.0,0.0,Data for development,sudan,2015,Sudan
3826625,2069798,734948,1021879,0,0.13,0.87,Gender equality and rights,sudan,2015,Sudan
8712164,3144882,2070535,3496746,0,0.3,0.7,Integrated sexual and reproductive health,sudan,2015,Sudan
14645,14645,0,0,0,0.0,1.0,Adolescents,syrian-arab-republic,2015,Syrian Arab Republic
91944,81264,10680,0,0,0.84,0.16,Data for development,syrian-arab-republic,2015,Syrian Arab Republic
6905026,4008950,0,2896075,0,0.03,0.97,Gender equality and rights,syrian-arab-republic,2015,Syrian Arab Republic
6075504,3898371,419845,1757288,0,0.25,0.75,Integrated sexual and reproductive health,syrian-arab-republic,2015,Syrian Arab Republic
1945,0,0,1945,0,0.0,1.0,Organizational effectiveness and efficiency,syrian-arab-republic,2015,Syrian Arab Republic
35804,30360,5444,0,0,1.0,0.0,Adolescents,tajikistan,2015,Tajikistan
179869,159853,20016,0,0,0.96,0.04,Data for development,tajikistan,2015,Tajikistan
56768,27031,18457,11280,0,0.63,0.37,Gender equality and rights,tajikistan,2015,Tajikistan
1242375,530355,47039,664981,0,0.38,0.62,Integrated sexual and reproductive health,tajikistan,2015,Tajikistan
766086,628633,0,137453,0,1.0,0.0,Adolescents,thailand,2015,Thailand
716767,677142,39626,0,0,1.0,0.0,Data for development,thailand,2015,Thailand
33492,4328,29164,0,0,1.0,-0.0,Integrated sexual and reproductive health,thailand,2015,Thailand
17679,17679,0,0,0,1.0,0.0,Adolescents,timor-leste,2015,Timor-Leste
685874,568908,116965,0,0,1.0,0.0,Data for development,timor-leste,2015,Timor-Leste
111572,67709,1690,42173,0,1.0,0.0,Gender equality and rights,timor-leste,2015,Timor-Leste
1154726,1100200,14200,40325,0,0.8,0.2,Integrated sexual and reproductive health,timor-leste,2015,Timor-Leste
6004,6004,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,timor-leste,2015,Timor-Leste
253752,217610,36147,0,0,0.67,0.33,Adolescents,togo,2015,Togo
339295,116825,222470,0,0,0.74,0.26,Data for development,togo,2015,Togo
222406,71086,53369,97951,0,0.53,0.47,Gender equality and rights,togo,2015,Togo
2897589,1532592,677128,687868,0,0.26,0.74,Integrated sexual and reproductive health,togo,2015,Togo
163794,163794,0,0,0,0.97,0.03,Organizational effectiveness and efficiency,togo,2015,Togo
195737,147894,36844,10999,0,0.98,0.02,Data for development,tunisia,2015,Tunisia
346686,105544,9735,231408,0,0.42,0.58,Gender equality and rights,tunisia,2015,Tunisia
103356,71513,31843,0,0,1.02,-0.02,Integrated sexual and reproductive health,tunisia,2015,Tunisia
16944,16944,0,0,0,1.03,-0.03,Organizational effectiveness and efficiency,tunisia,2015,Tunisia
213286,80183,0,133103,0,0.51,0.49,Adolescents,türkiye,2015,Türkiye
150497,150497,0,0,0,0.95,0.05,Data for development,türkiye,2015,Türkiye
597835,575305,0,22530,0,0.45,0.55,Gender equality and rights,türkiye,2015,Türkiye
2816267,2257741,333855,224671,0,0.18,0.82,Integrated sexual and reproductive health,türkiye,2015,Türkiye
125501,58945,20441,46115,0,1.0,0.0,Adolescents,turkmenistan,2015,Turkmenistan
226419,198215,28205,0,0,1.0,0.0,Data for development,turkmenistan,2015,Turkmenistan
43773,40231,3542,0,0,1.0,0.0,Gender equality and rights,turkmenistan,2015,Turkmenistan
241996,220413,21583,0,0,1.0,0.0,Integrated sexual and reproductive health,turkmenistan,2015,Turkmenistan
1402011,126315,514330,704231,57135,0.22,0.78,Adolescents,uganda,2015,Uganda
610518,60236,467448,82834,0,0.8,0.2,Data for development,uganda,2015,Uganda
2350727,395340,602084,1353302,0,0.12,0.88,Gender equality and rights,uganda,2015,Uganda
14026059,7314571,3322329,3389158,0,0.33,0.67,Integrated sexual and reproductive health,uganda,2015,Uganda
-7259,0,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,uganda,2015,Uganda
35213,35213,0,0,0,1.0,0.0,Adolescents,ukraine,2015,Ukraine
136197,124792,0,11406,0,1.0,0.0,Data for development,ukraine,2015,Ukraine
865783,495469,0,370314,0,0.4,0.6,Gender equality and rights,ukraine,2015,Ukraine
667466,572641,0,94826,0,0.54,0.46,Integrated sexual and reproductive health,ukraine,2015,Ukraine
106660,42979,53681,10000,0,1.0,0.0,Adolescents,uruguay,2015,Uruguay
722320,196146,526174,0,0,0.35,0.65,Data for development,uruguay,2015,Uruguay
54817,54230,587,0,0,0.89,0.11,Gender equality and rights,uruguay,2015,Uruguay
445310,396486,14891,33933,0,0.49,0.51,Integrated sexual and reproductive health,uruguay,2015,Uruguay
28669,28669,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,uruguay,2015,Uruguay
90177,90177,0,0,0,1.0,-0.0,Adolescents,uzbekistan,2015,Uzbekistan
202130,167804,34326,0,0,1.0,0.0,Data for development,uzbekistan,2015,Uzbekistan
198311,198311,0,0,0,1.0,0.0,Gender equality and rights,uzbekistan,2015,Uzbekistan
619436,619436,0,0,0,0.9,0.1,Integrated sexual and reproductive health,uzbekistan,2015,Uzbekistan
222533,188057,9054,25422,0,0.79,0.21,Adolescents,venezuela,2015,Venezuela (Bolivarian Republic of)
197931,193633,4297,0,0,1.0,0.0,Data for development,venezuela,2015,Venezuela (Bolivarian Republic of)
44873,41070,1732,2071,0,0.79,0.21,Gender equality and rights,venezuela,2015,Venezuela (Bolivarian Republic of)
173878,150474,1154,22250,0,0.88,0.12,Integrated sexual and reproductive health,venezuela,2015,Venezuela (Bolivarian Republic of)
7841,7841,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,venezuela,2015,Venezuela (Bolivarian Republic of)
635790,60471,59045,516275,0,0.49,0.51,Adolescents,zambia,2015,Zambia
671257,603034,68223,0,0,0.85,0.15,Data for development,zambia,2015,Zambia
296508,59046,64029,173432,0,0.0,1.0,Gender equality and rights,zambia,2015,Zambia
4482185,2871018,1223142,388025,0,0.45,0.55,Integrated sexual and reproductive health,zambia,2015,Zambia
1139702,558716,268561,312425,0,0.3,0.7,Adolescents,zimbabwe,2015,Zimbabwe
1210490,858386,352104,0,0,0.22,0.78,Data for development,zimbabwe,2015,Zimbabwe
2709826,561383,179386,1969057,0,0.12,0.88,Gender equality and rights,zimbabwe,2015,Zimbabwe
16352668,9363658,2663166,4003476,322368,0.12,0.88,Integrated sexual and reproductive health,zimbabwe,2015,Zimbabwe
477,477,0,0,0,1.55,-0.55,Organizational effectiveness and efficiency,zimbabwe,2015,Zimbabwe
708199,178886,0,529313,0,0.96,0.04,Adolescents,afghanistan,2016,Afghanistan
13610908,12393857,0,1217051,0,0.03,0.97,Data for development,afghanistan,2016,Afghanistan
4881165,842604,0,4038561,0,0.1,0.9,Gender equality and rights,afghanistan,2016,Afghanistan
7206835,3022224,0,4184611,0,0.49,0.51,Integrated sexual and reproductive health,afghanistan,2016,Afghanistan
52523,52523,0,0,0,-0.18,1.18,Organizational effectiveness and efficiency,afghanistan,2016,Afghanistan
234146,66084,109019,59044,0,0.69,0.31,Adolescents,albania,2016,Albania
247607,213089,0,34517,0,0.35,0.65,Data for development,albania,2016,Albania
90670,38507,0,52163,0,0.53,0.47,Gender equality and rights,albania,2016,Albania
453487,149293,0,304193,0,0.43,0.57,Integrated sexual and reproductive health,albania,2016,Albania
5707,5707,0,0,0,1.0,0.0,Adolescents,algeria,2016,Algeria
126704,97669,29034,1,0,0.72,0.28,Data for development,algeria,2016,Algeria
136439,136439,0,0,0,0.85,0.15,Gender equality and rights,algeria,2016,Algeria
157337,70276,87047,14,0,0.27,0.73,Integrated sexual and reproductive health,algeria,2016,Algeria
5681,5681,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,algeria,2016,Algeria
73729,51940,21790,0,0,0.63,0.37,Adolescents,angola,2016,Angola
491559,405457,86101,0,0,0.96,0.04,Data for development,angola,2016,Angola
325056,279678,45378,0,0,1.0,0.0,Gender equality and rights,angola,2016,Angola
1060189,870406,189783,0,0,0.75,0.25,Integrated sexual and reproductive health,angola,2016,Angola
42256,42256,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,angola,2016,Angola
105681,90813,0,14868,0,1.0,0.0,Adolescents,argentina,2016,Argentina
59022,46049,0,12974,0,1.0,0.0,Data for development,argentina,2016,Argentina
